,num_groups,num_instrs,max_instrs,min_instrs,avg_instrs,min_ii,max_ii,avg_ii,min_lat,max_lat,avg_lat,total_area_estimate,total_area_estimate_with_lifetimes,Variant idx,Variant name,Variant description,Variant details
10,3,3,1,1,1.0,1,1,1.0,3,5,4.0,369.0,369.0,10,V10,all:10,"SG1(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG2(II=1, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
11,3,3,1,1,1.0,1,2,1.3333333333333333,3,5,4.0,369.0,369.0,11,V11,all:11,"SG1(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG2(II=1, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
12,3,3,1,1,1.0,1,3,1.6666666666666667,3,5,3.6666666666666665,369.0,369.0,12,V12,all:12,"SG1(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG2(II=3, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
13,3,3,1,1,1.0,1,3,1.6666666666666667,3,5,4.0,369.0,369.0,13,V13,all:13,"SG1(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG2(II=3, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
14,3,3,1,1,1.0,1,3,2.0,3,5,4.0,369.0,369.0,14,V14,all:14,"SG1(II=1, lats={CUSTOM3: 1}, full_lats={CUSTOM3: 3}), SG2(II=3, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
15,3,3,1,1,1.0,1,1,1.0,3,4,3.3333333333333335,369.0,369.0,15,V15,all:15,"SG1(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
16,3,3,1,1,1.0,1,1,1.0,3,4,3.6666666666666665,369.0,369.0,16,V16,all:16,"SG1(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
17,3,3,1,1,1.0,1,2,1.3333333333333333,3,4,3.6666666666666665,369.0,369.0,17,V17,all:17,"SG1(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
18,3,3,1,1,1.0,1,1,1.0,3,4,3.6666666666666665,369.0,369.0,18,V18,all:18,"SG1(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG2(II=1, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
19,3,3,1,1,1.0,1,1,1.0,4,4,4.0,369.0,369.0,19,V19,all:19,"SG1(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG2(II=1, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
20,3,3,1,1,1.0,1,2,1.3333333333333333,4,4,4.0,369.0,369.0,20,V20,all:20,"SG1(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG2(II=1, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
21,3,3,1,1,1.0,1,2,1.3333333333333333,3,4,3.6666666666666665,369.0,369.0,21,V21,all:21,"SG1(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG2(II=2, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
22,3,3,1,1,1.0,1,2,1.3333333333333333,4,4,4.0,369.0,369.0,22,V22,all:22,"SG1(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG2(II=2, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
23,3,3,1,1,1.0,1,2,1.6666666666666667,4,4,4.0,369.0,369.0,23,V23,all:23,"SG1(II=1, lats={CUSTOM3: 2}, full_lats={CUSTOM3: 4}), SG2(II=2, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
